id,time,vol
HCP56A,1514658597495,108.0
HCP56A,1514662205539,107.0
HCP56A,1514665805772,111.0
HCP56A,1514669399036,107.0
HCP56A,1514672997224,107.0
HCP56A,1514676605178,111.0
HCP56A,1514680199875,107.0
HCP56A,1514683799222,111.0
HCP56A,1514687400715,107.0
HCP56A,1514691001594,111.0
HCP56A,1514694601566,111.0
HCP56A,1514698204149,111.0
HCP56A,1514701799187,111.0
HCP56A,1514705397198,107.0
HCP56A,1514709001894,107.0
HCP56A,1514712602981,107.0
HCP56A,1514716204641,111.0
HCP56A,1514719799236,107.0
HCP56A,1514723400231,111.0
HCP56A,1514726999316,111.0
HCP56A,1514730600443,111.0
HCP56A,1514734205818,107.0
HCP56A,1514737796863,107.0
HCP56A,1514741403858,107.0
HCP56A,1514744999576,111.0
HCP56A,1514748600131,107.0
HCP56A,1514752201277,107.0
HCP56A,1514755799777,111.0
HCP56A,1514759397856,107.0
HCP56A,1514763003169,111.0
HCP56A,1514766600981,107.0
HCP56A,1514770201590,111.0
HCP56A,1514773805135,107.0
HCP56A,1514777397754,111.0
HCP56A,1514780997113,107.0
HCP56A,1514784598776,111.0
HCP56A,1514788203441,111.0
HCP56A,1514791804870,107.0
HCP56A,1514795397439,107.0
HCP56A,1514799000398,111.0
HCP56A,1514802603364,111.0
HCP56A,1514806202188,107.0
HCP56A,1514809797247,107.0
HCP56A,1514813405283,107.0
HCP56A,1514816999707,107.0
HCP56A,1514820604922,111.0
HCP56A,1514824197972,111.0
HCP56A,1514827798627,111.0
HCP56A,1514831402295,111.0
HCP56A,1514834999179,111.0
HCP56A,1514838605864,107.0
HCP56A,1514842196669,111.0
HCP56A,1514845805421,111.0
HCP56A,1514849397168,107.0
HCP56A,1514853005049,111.0
HCP56A,1514856600992,111.0
HCP56A,1514860198724,107.0
HCP56A,1514863798682,111.0
HCP56A,1514867405288,111.0
HCP56A,1514870998592,107.0
HCP56A,1514874599158,107.0
HCP56A,1514878202491,107.0
HCP56A,1514881801894,107.0
HCP56A,1514885402896,107.0
HCP56A,1514889004956,107.0
HCP56A,1514892603626,107.0
HCP56A,1514896201270,107.0
HCP56A,1514899801383,111.0
HCP56A,1514950200459,111.0
HCP56A,1514953803146,111.0
HCP56A,1514957405785,107.0
HCP56A,1514960998330,111.0
HCP56A,1514964603634,107.0
HCP56A,1514968199352,107.0
HCP56A,1514971804165,107.0
HCP56A,1514975396208,111.0
HCP56A,1514979000176,107.0
HCP56A,1514982597515,111.0
HCP56A,1514986196329,107.0
HCP56A,1514989803951,107.0
HCP56A,1514993405561,107.0
HCP56A,1514996999075,107.0
HCP56A,1515000596583,111.0
HCP56A,1515004203937,107.0
HCP56A,1515007804722,111.0
HCP56A,1515011399397,111.0
HCP56A,1515014996583,107.0
HCP56A,1515018601251,111.0
HCP56A,1515022203202,107.0
HCP56A,1515025802838,107.0
HCP56A,1515029398880,107.0
HCP56A,1515032996835,111.0
HCP56A,1515036598914,107.0
HCP56A,1515040199886,107.0
HCP56A,1515043805101,107.0
HCP56A,1515047399380,107.0
HCP56A,1515050999710,107.0
HCP56A,1515054599927,111.0
HCP56A,1515058201530,107.0
HCP56A,1515061801271,111.0
HCP56A,1515065396115,111.0
HCP56A,1515069000669,111.0
HCP56A,1515072602358,107.0
HCP56A,1515076196786,111.0
HCP56A,1515079799296,107.0
HCP56A,1515083399725,111.0
HCP56A,1515087000673,107.0
HCP56A,1515090601499,107.0
HCP56A,1515094199511,107.0
HCP56A,1515097803608,107.0
HCP56A,1515101399116,111.0
HCP56A,1515105003371,111.0
HCP56A,1515108596683,107.0
HCP56A,1515112203694,107.0
HCP56A,1515115803917,107.0
HCP56A,1515119397180,111.0
HCP56A,1515123001778,111.0
HCP56A,1515126600261,111.0
HCP56A,1515130205610,111.0
HCP56A,1515133803964,107.0
HCP56A,1515137398034,107.0
HCP56A,1515140998193,111.0
HCP56A,1515144598490,107.0
HCP56A,1515148200186,111.0
HCP56A,1515151802757,111.0
HCP56A,1515155398027,107.0
HCP56A,1515158996457,107.0
HCP56A,1515162599350,107.0
HCP56A,1515166196934,111.0
HCP56A,1515169798509,107.0
HCP56A,1515173400755,111.0
HCP56A,1515177004387,111.0
HCP56A,1515180602435,111.0
HCP56A,1515184203601,107.0
HCP56A,1515187796182,107.0
HCP56A,1515191404261,107.0
HCP56A,1515194997226,107.0
HCP56A,1515198603767,107.0
HCP56A,1515202198642,111.0
HCP56A,1515205801989,107.0
HCP56A,1515209399854,111.0
HCP56A,1515213004141,111.0
HCP56A,1515216596537,107.0
HCP56A,1515220199610,111.0
HCP56A,1515223805953,111.0
HCP56A,1515227403430,111.0
HCP56A,1515230998113,111.0
HCP56A,1515234604095,107.0
HCP56A,1515238196938,107.0
HCP56A,1515241800422,111.0
HCP56A,1515245398703,111.0
HCP56A,1515249000737,107.0
HCP56A,1515252597454,107.0
HCP56A,1515256199314,107.0
HCP56A,1515259797451,107.0
HCP56A,1515263403439,107.0
HCP56A,1515266998184,107.0
HCP56A,1515270597026,107.0
HCP56A,1515274201472,107.0
HCP56A,1515277801034,107.0
HCP56A,1515281401810,107.0
HCP56A,1515285001999,107.0
HCP56A,1515288602698,111.0
HCP56A,1515292204085,111.0
HCP56A,1515295802059,111.0
HCP56A,1515299396487,107.0
HCP56A,1515303005048,111.0
HCP56A,1515306603732,107.0
HCP56A,1515310199569,111.0
HCP56A,1515313799430,111.0
HCP56A,1515317405273,107.0
HCP56A,1515321005406,111.0
HCP56A,1515324596181,107.0
HCP56A,1515328204268,107.0
HCP56A,1515331805025,111.0
HCP56A,1515335399932,107.0
HCP56A,1515338997068,107.0
HCP56A,1515342597308,111.0
HCP56A,1515346203827,107.0
HCP56A,1515349797785,111.0
HCP56A,1515353398666,107.0
HCP56A,1515356997896,111.0
HCP56A,1515360600821,107.0
HCP56A,1515364204129,107.0
HCP56A,1515367805734,107.0
HCP56A,1515371400903,111.0
HCP56A,1515375003697,111.0
HCP56A,1515378599988,107.0
HCP56A,1515382199035,111.0
HCP56A,1515385802481,111.0
HCP56A,1515389404848,107.0
HCP56A,1515393001698,111.0
HCP56A,1515396598114,107.0
HCP56A,1515400199727,107.0
HCP56A,1515403803007,111.0
HCP56A,1515407405582,107.0
HCP56A,1515410999755,111.0
HCP56A,1515414596957,111.0
HCP56A,1515418205916,107.0
HCP56A,1515421805757,111.0
HCP56A,1515425401363,111.0
HCP56A,1515429002026,111.0
HCP56A,1515432603159,107.0
HCP56A,1515436198678,111.0
HCP56A,1515439801612,111.0
HCP56A,1515443400628,107.0
HCP56A,1515447001346,107.0
HCP56A,1515450602545,107.0
HCP56A,1515454197930,111.0
HCP56A,1515457804142,111.0
HCP56A,1515529797653,107.0
HCP56A,1515533400642,111.0
HCP56A,1515537000306,107.0
HCP56A,1515540596098,111.0
HCP56A,1515544200515,111.0
HCP56A,1515547803994,111.0
HCP56A,1515551403117,107.0
HCP56A,1515555000884,107.0
HCP56A,1515558603637,107.0
HCP56A,1515562200526,111.0
HCP56A,1515565800681,107.0
HCP56A,1515569402173,111.0
HCP56A,1515572996493,111.0
HCP56A,1515576596193,107.0
HCP56A,1515580201746,111.0
HCP56A,1515583796402,111.0
HCP56A,1515587401935,111.0
HCP56A,1515591005290,111.0
HCP56A,1515594597362,111.0
HCP56A,1515598196827,107.0
HCP56A,1515601799281,107.0
HCP56A,1515605403776,107.0
HCP56A,1515609001722,111.0
HCP56A,1515612600433,111.0
HCP56A,1515616196843,111.0
HCP56A,1515619797392,111.0
HCP56A,1515623403051,107.0
HCP56A,1515627001792,111.0
HCP56A,1515630597878,107.0
HCP56A,1515634201475,107.0
HCP56A,1515637798982,111.0
HCP56A,1515641403331,107.0
HCP56A,1515644998110,111.0
HCP56A,1515648599786,111.0
HCP56A,1515652201250,107.0
HCP56A,1515655803116,107.0
HCP56A,1515659401873,111.0
HCP56A,1515662998612,111.0
HCP56A,1515666596867,111.0
HCP56A,1515670203915,107.0
HCP56A,1515673801759,111.0
HCP56A,1515677400212,107.0
HCP56A,1515681000293,107.0
HCP56A,1515684596052,107.0
HCP56A,1515688200122,107.0
HCP56A,1515691804893,107.0
HCP56A,1515695405425,111.0
HCP56A,1515698997659,111.0
HCP56A,1515702603477,111.0
HCP56A,1515706202503,111.0
HCP56A,1515709798596,107.0
HCP56A,1515713397704,111.0
HCP56A,1515717003638,111.0
HCP56A,1515720601033,111.0
HCP56A,1515724197244,107.0
HCP56A,1515727804677,111.0
HCP56A,1515731402086,107.0
HCP56A,1515734997262,111.0
HCP56A,1515738600060,111.0
HCP56A,1515742204572,107.0
HCP56A,1515745800525,107.0
HCP56A,1515749399043,107.0
HCP56A,1515763798404,111.0
HCP56A,1515767399068,107.0
HCP56A,1515771005939,111.0
HCP56A,1515774597317,107.0
HCP56A,1515778202388,107.0
HCP56A,1515781805561,111.0
HCP56A,1515785402995,111.0
HCP56A,1515789001026,107.0
HCP56A,1515792602308,107.0
HCP56A,1515796201364,111.0
HCP56A,1515799800030,107.0
HCP56A,1515803400579,111.0
HCP56A,1515807001048,107.0
HCP56A,1515810600311,111.0
HCP56A,1515860999761,107.0
HCP56A,1515864599248,111.0
HCP56A,1515868200203,111.0
HCP56A,1515871800157,111.0
HCP56A,1515875396755,111.0
HCP56A,1515879001681,107.0
HCP56A,1515882603522,111.0
HCP56A,1515886196086,107.0
HCP56A,1515889805789,107.0
HCP56A,1515893405338,111.0
HCP56A,1515896997534,111.0
HCP56A,1515900600874,107.0
HCP56A,1515904202895,107.0
HCP56A,1515907799982,107.0
HCP56A,1515911396485,111.0
HCP56A,1515914996557,107.0
HCP56A,1515918597194,107.0
HCP56A,1515922198512,107.0
HCP56A,1515925800628,107.0
HCP56A,1515929400548,111.0
HCP56A,1515933004451,107.0
HCP56A,1515936601576,111.0
HCP56A,1515940203944,107.0
HCP56A,1515943805222,107.0
HCP56A,1515947397407,107.0
HCP56A,1515951004765,107.0
HCP56A,1515954605694,111.0
HCP56A,1515958202140,111.0
HCP56A,1515961801494,107.0
HCP56A,1515965400826,111.0
HCP56A,1515969001975,107.0
HCP56A,1515972605794,107.0
HCP56A,1515976203955,107.0
HCP56A,1515979799644,107.0
HCP56A,1515983400712,111.0
HCP56A,1515986999989,107.0
HCP56A,1515990600959,111.0
HCP56A,1515994201600,111.0
HCP56A,1515997801828,111.0
HCP56A,1516001396741,111.0
HCP56A,1516004997419,111.0
HCP56A,1516008599350,107.0
HCP56A,1516012204417,107.0
HCP56A,1516015796130,107.0
HCP56A,1516019402068,111.0
HCP56A,1516023005714,107.0
HCP56A,1516026602234,107.0
HCP56A,1516030202528,107.0
HCP56A,1516033796078,107.0
HCP56A,1516037400935,111.0
HCP56A,1516041004441,107.0
HCP56A,1516044597685,107.0
HCP56A,1516048199788,107.0
HCP56A,1516051805148,107.0
HCP56A,1516055396554,111.0
HCP56A,1516059001735,107.0
HCP56A,1516062599347,108.0
HCP56A,1516066205496,111.0
HCP56A,1516069800941,111.0
HCP56A,1516073402256,111.0
HCP56A,1516077003133,107.0
HCP56A,1516080603480,107.0
HCP56A,1516084199458,111.0
HCP56A,1516087805867,107.0
HCP56A,1516091397265,107.0
HCP56A,1516095003941,107.0
HCP56A,1516098596988,111.0
HCP56A,1516102204006,107.0
HCP56A,1516105797117,111.0
HCP56A,1516109404400,111.0
HCP56A,1516113005856,107.0
HCP56A,1516116596640,111.0
HCP56A,1516120200717,107.0
HCP56A,1516123802808,111.0
HCP56A,1516127402772,107.0
HCP56A,1516131005786,111.0
HCP56A,1516134599699,107.0
HCP56A,1516138200128,107.0
HCP56A,1516141799570,111.0
HCP56A,1516145403480,111.0
HCP56A,1516148998639,107.0
HCP56A,1516152605868,107.0
HCP56A,1516156197541,111.0
HCP56A,1516159796158,107.0
HCP56A,1516163401638,107.0
HCP56A,1516167004673,107.0
HCP56A,1516170599912,111.0
HCP56A,1516174204868,107.0
HCP56A,1516177799085,107.0
HCP56A,1516181401898,111.0
HCP56A,1516184998411,111.0
HCP56A,1516188603092,107.0
HCP56A,1516192199724,107.0
HCP56A,1516195798751,107.0
HCP56A,1516199404544,111.0
HCP56A,1516202997673,107.0
HCP56A,1516206604557,107.0
HCP56A,1516210196173,111.0
HCP56A,1516213803303,107.0
HCP56A,1516217400415,111.0
HCP56A,1516221005835,111.0
HCP56A,1516224602723,107.0
HCP56A,1516228202135,111.0
HCP56A,1516231799207,107.0
HCP56A,1516235402325,111.0
HCP56A,1516239003297,111.0
HCP56A,1516242598262,107.0
HCP56A,1516246198850,107.0
HCP56A,1516249797627,107.0
HCP56A,1516253396328,107.0
HCP56A,1516257005149,111.0
HCP56A,1516260604227,107.0
HCP56A,1516264203709,111.0
HCP56A,1516267800735,107.0
HCP56A,1516271400007,111.0
HCP56A,1516275004143,111.0
HCP56A,1516278599841,107.0
HCP56A,1516282200953,111.0
HCP56A,1516285804561,107.0
HCP56A,1516289399774,111.0
HCP56A,1516293003115,111.0
HCP56A,1516296596977,107.0
HCP56A,1516300199321,107.0
HCP56A,1516303801224,107.0
HCP56A,1516307396580,111.0
HCP56A,1516310999920,107.0
HCP56A,1516314604640,107.0
HCP56A,1516318196618,107.0
HCP56A,1516321800741,111.0
HCP56A,1516325402931,111.0
HCP56A,1516329005354,107.0
HCP56A,1516332605201,111.0
HCP56A,1516336200507,107.0
HCP56A,1516339803944,111.0
HCP56A,1516343397226,111.0
HCP56A,1516347002731,111.0
HCP56A,1516350596034,107.0
HCP56A,1516354199455,111.0
HCP56A,1516357803703,107.0
HCP56A,1516361405354,107.0
HCP56A,1516364996108,107.0
HCP56A,1516447799754,107.0
HCP56A,1516451400172,107.0
HCP56A,1516455005087,111.0
HCP56A,1516458596839,107.0
HCP56A,1516462196858,111.0
HCP56A,1516465797188,111.0
HCP56A,1516469396452,107.0
HCP56A,1516473001416,107.0
HCP56A,1516476597123,107.0
HCP56A,1516480199878,107.0
HCP56A,1516483797912,111.0
HCP56A,1516487399709,107.0
HCP56A,1516491003062,111.0
HCP56A,1516494603665,107.0
HCP56A,1516498198303,107.0
HCP56A,1516501801234,111.0
HCP56A,1516505400442,107.0
HCP56A,1516509001066,107.0
HCP56A,1516512597312,107.0
HCP56A,1516516202020,111.0
HCP56A,1516519800117,107.0
HCP56A,1516523402647,107.0
HCP56A,1516526996178,111.0
HCP56A,1516530600066,111.0
HCP56A,1516534199217,111.0
HCP56A,1516537798912,111.0
HCP56A,1516541396770,111.0
HCP56A,1516545000427,111.0
HCP56A,1516548602793,111.0
HCP56A,1516552197918,107.0
HCP56A,1516555804938,111.0
HCP56A,1516559396676,111.0
HCP56A,1516563000363,107.0
HCP56A,1516566604109,107.0
HCP56A,1516570202040,107.0
HCP56A,1516573805744,111.0
HCP56A,1516577400006,107.0
HCP56A,1516580998812,107.0
HCP56A,1516584599663,107.0
HCP56A,1516588201207,111.0
HCP56A,1516591804987,111.0
HCP56A,1516595405001,111.0
HCP56A,1516599003822,111.0
HCP56A,1516602603426,111.0
HCP56A,1516606196830,111.0
HCP56A,1516609800535,107.0
HCP56A,1516613397532,111.0
HCP56A,1516617005035,111.0
HCP56A,1516620603427,111.0
HCP56A,1516624200377,111.0
HCP56A,1516627798382,107.0
HCP56A,1516631396191,111.0
HCP56A,1516635002643,107.0
HCP56A,1516638600581,111.0
HCP56A,1516642205580,111.0
HCP56A,1516645804444,111.0
HCP56A,1516649399125,111.0
HCP56A,1516653002340,107.0
HCP56A,1516656597521,107.0
HCP56A,1516660204085,107.0
HCP56A,1516663796839,107.0
HCP56A,1516667405406,111.0
HCP56A,1516671005146,111.0
HCP56A,1516674597003,107.0
HCP56A,1516678199429,107.0
HCP56A,1516681800992,107.0
HCP56A,1516685398996,111.0
HCP56A,1516689000468,111.0
HCP56A,1516692604030,107.0
HCP56A,1516764599850,107.0
HCP56A,1516768199345,111.0
HCP56A,1516771801227,107.0
HCP56A,1516775397666,107.0
HCP56A,1516778997401,107.0
HCP56A,1516782599980,111.0
HCP56A,1516786196200,107.0
HCP56A,1516789798298,107.0
HCP56A,1516793396774,111.0
HCP56A,1516796997189,107.0
HCP56A,1516800600433,111.0
HCP56A,1516804196563,107.0
HCP56A,1516807803458,111.0
HCP56A,1516811398954,111.0
HCP56A,1516815003590,111.0
HCP56A,1516818600179,107.0
HCP56A,1516822197612,111.0
HCP56A,1516825797115,107.0
HCP56A,1516829400986,111.0
HCP56A,1516832999908,107.0
HCP56A,1516836597433,107.0
HCP56A,1516840196793,107.0
HCP56A,1516843802401,111.0
HCP56A,1516847400000,111.0
HCP56A,1516851005934,107.0
HCP56A,1516854602313,107.0
HCP56A,1516858200689,107.0
HCP56A,1516861800517,107.0
HCP56A,1516865399074,111.0
HCP56A,1516869001712,111.0
HCP56A,1516872597330,107.0
HCP56A,1516876198208,111.0
HCP56A,1516879797023,107.0
HCP56A,1516883396679,107.0
HCP56A,1516887002992,111.0
HCP56A,1516890602435,111.0
HCP56A,1516894201231,111.0
HCP56A,1516897801398,111.0
HCP56A,1516901402021,111.0
HCP56A,1516905005280,111.0
HCP56A,1516908603632,111.0
HCP56A,1516912203146,111.0
HCP56A,1516915798737,107.0
HCP56A,1516919402189,107.0
HCP56A,1516922998338,107.0
HCP56A,1516926602752,111.0
HCP56A,1516930198900,111.0
HCP56A,1516933801216,107.0
HCP56A,1516937401813,107.0
HCP56A,1516940999545,111.0
HCP56A,1516944604943,107.0
HCP56A,1516948202082,111.0
HCP56A,1516951800398,111.0
HCP56A,1516955401766,107.0
HCP56A,1516959003753,107.0
HCP56A,1516962603358,111.0
