id,time,vol,ph,solids,hardness,oil,bod
HCP117B,1514658603593,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514662202378,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514665796868,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514669402711,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514673002062,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514676596829,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514680205903,39.0,7.3,31.4,54.2,5.0,8.9
HCP117B,1514683796249,39.0,7.6,27.7,50.5,6.8,8.2
HCP117B,1514687402653,39.0,8.0,29.8,49.8,5.0,8.4
HCP117B,1514690998932,69.0,7.9,28.0,53.8,5.0,12.7
HCP117B,1514694605425,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514698197639,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514701805385,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514705405485,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514709000249,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514712605571,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514716205982,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514719804751,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514723404064,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514727003611,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514730597809,39.0,8.1,14.0,56.7,6.4,19.4
HCP117B,1514734200780,69.0,7.7,18.5,56.6,6.5,14.6
HCP117B,1514737798630,60.0,7.8,17.1,55.0,5.0,12.8
HCP117B,1514741398068,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514745005456,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514748604944,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514752202824,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514755803774,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514759399157,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514763002255,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514766605899,39.0,8.2,8.9,55.4,10.0,12.3
HCP117B,1514770196358,69.0,8.0,9.7,51.6,6.0,8.4
HCP117B,1514773799747,39.0,7.8,12.1,49.0,8.0,12.5
HCP117B,1514777404539,69.0,7.5,10.0,51.7,5.3,11.1
HCP117B,1514781003169,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514784602494,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514788199303,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514791798875,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514795398451,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514798996871,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514802597831,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514806196628,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514809800870,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514813399351,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514817004870,39.0,8.0,5.0,70.7,7.6,14.6
HCP117B,1514820604148,39.0,8.0,7.5,71.7,7.1,14.0
HCP117B,1514824201190,39.0,8.4,9.7,70.2,5.0,11.9
HCP117B,1514827796402,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514831401534,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514835002225,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514838602141,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514842202085,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514845801187,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514849403022,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514852996764,69.0,9.3,17.1,74.9,5.1,15.1
HCP117B,1514856603958,60.0,9.3,12.4,76.4,5.0,18.9
HCP117B,1514860203014,69.0,9.8,8.6,73.8,9.7,21.8
HCP117B,1514863796325,39.0,10.0,7.4,70.8,7.5,23.6
HCP117B,1514867397920,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514871003253,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514874598591,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514878196926,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514881804734,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514885400733,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514888997361,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514892604262,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514896204871,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514899805331,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514903404858,69.0,8.6,7.6,79.6,10.0,15.2
HCP117B,1514907001016,69.0,8.7,6.3,82.7,10.0,13.7
HCP117B,1514910598452,69.0,9.0,8.6,79.5,10.0,12.0
HCP117B,1514914197429,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514917802864,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514921403719,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514925005482,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514928596268,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514932203748,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514935805345,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514939399975,55.0,10.0,12.5,83.3,10.0,9.7
HCP117B,1514943001946,66.0,10.0,12.3,85.7,7.9,11.3
HCP117B,1514946601634,54.0,9.6,8.3,89.6,10.0,12.0
HCP117B,1514950196557,69.0,9.7,8.5,88.4,10.0,10.2
HCP117B,1514953798370,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514957403932,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514961000559,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514964604206,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514968198959,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514971804952,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514975398889,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514978996702,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514982604040,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514986200448,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1514989799066,69.0,9.2,29.2,92.1,5.0,8.4
HCP117B,1514993404226,63.0,8.9,31.8,96.3,5.0,10.8
HCP117B,1514997003220,69.0,9.0,28.3,99.0,9.7,8.7
HCP117B,1515000605117,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515004197957,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515007805468,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515011401748,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515015004932,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515018601894,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515022203779,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515025803200,39.0,9.7,24.2,97.5,5.9,5.0
HCP117B,1515029405460,39.0,9.6,23.3,99.1,5.0,5.2
HCP117B,1515033002902,69.0,9.6,25.9,98.3,8.8,5.0
HCP117B,1515036605245,39.0,9.7,24.8,96.5,10.0,5.0
HCP117B,1515040203470,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515043797445,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515047405924,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515051004341,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515054600779,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515058198906,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515061805085,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515065404597,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515069001759,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515072603551,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515076198100,39.0,9.7,37.1,97.6,10.0,16.6
HCP117B,1515079805356,39.0,9.8,39.8,101.8,7.2,13.4
HCP117B,1515083398269,69.0,9.7,39.5,102.6,7.5,16.0
HCP117B,1515087004299,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515090604538,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515094200232,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515097796352,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515101405887,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515105004647,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515108596830,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515112198094,39.0,9.4,46.1,106.0,5.5,23.3
HCP117B,1515115802101,39.0,9.6,46.6,102.6,5.0,24.0
HCP117B,1515119399710,69.0,9.9,48.8,105.4,6.7,24.0
HCP117B,1515123000044,69.0,10.0,47.2,102.0,5.0,23.6
HCP117B,1515126597448,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515130200434,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515133804140,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515137397741,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515140998920,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515144600963,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515148198409,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515151804229,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515155403985,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515158998419,0.0,0.0,0.0,0.0,0.0,0.0
HCP117B,1515162599398,69.0,9.8,42.3,111.1,6.1,14.7
HCP117B,1515166200672,69.0,10.0,41.9,106.5,8.2,12.0
