id,time,vol
HCP66A,1514658603150,22.0
HCP66A,1514662200897,26.0
HCP66A,1514665798623,16.0
HCP66A,1514669402330,29.0
HCP66A,1514712598463,29.0
HCP66A,1514716196003,29.0
HCP66A,1514719800188,25.0
HCP66A,1514723396244,29.0
HCP66A,1514727001862,16.0
HCP66A,1514730598195,27.0
HCP66A,1514734197804,16.0
HCP66A,1514737804708,16.0
HCP66A,1514741399325,16.0
HCP66A,1514744999034,29.0
HCP66A,1514748604928,29.0
HCP66A,1514752202228,16.0
HCP66A,1514755804960,24.0
HCP66A,1514759401106,16.0
HCP66A,1514762998324,16.0
HCP66A,1514766599478,29.0
HCP66A,1514770204716,16.0
HCP66A,1514773800615,29.0
HCP66A,1514777401623,29.0
HCP66A,1514780999008,16.0
HCP66A,1514784600144,16.0
HCP66A,1514788205702,16.0
HCP66A,1514791800632,29.0
HCP66A,1514795396743,16.0
HCP66A,1514798999774,16.0
HCP66A,1514802596624,16.0
HCP66A,1514806200763,16.0
HCP66A,1514809798454,19.0
HCP66A,1514813397546,29.0
HCP66A,1514817002181,16.0
HCP66A,1514820601027,16.0
HCP66A,1514824202903,29.0
HCP66A,1514827799047,29.0
HCP66A,1514831400683,29.0
HCP66A,1514835002711,16.0
HCP66A,1514838604230,29.0
HCP66A,1514842202798,16.0
HCP66A,1514845802806,16.0
HCP66A,1514849405390,29.0
HCP66A,1514852996338,29.0
HCP66A,1514856598840,16.0
HCP66A,1514860204111,29.0
HCP66A,1514863802724,29.0
HCP66A,1514867402189,16.0
HCP66A,1514871003168,16.0
HCP66A,1514874604272,16.0
HCP66A,1514878205237,29.0
HCP66A,1514881804505,29.0
HCP66A,1514885402980,29.0
HCP66A,1514889002115,16.0
HCP66A,1514892601183,16.0
HCP66A,1514896200203,16.0
HCP66A,1514899798643,29.0
HCP66A,1514903398248,29.0
HCP66A,1514906999378,29.0
HCP66A,1514910596873,16.0
HCP66A,1514914201933,29.0
HCP66A,1514917797005,29.0
HCP66A,1514921405488,16.0
HCP66A,1514924998685,16.0
HCP66A,1514928601368,29.0
HCP66A,1514932201493,16.0
HCP66A,1514935805839,29.0
HCP66A,1514939398193,29.0
HCP66A,1514942999415,29.0
HCP66A,1514946604084,16.0
HCP66A,1514950204259,29.0
HCP66A,1514953804451,16.0
HCP66A,1514957398946,16.0
HCP66A,1514960998095,16.0
HCP66A,1514964601863,29.0
HCP66A,1514968205952,16.0
HCP66A,1514971805811,16.0
HCP66A,1514975396590,16.0
HCP66A,1514979001987,16.0
HCP66A,1514982602634,16.0
HCP66A,1514986205732,16.0
HCP66A,1514989798682,29.0
HCP66A,1514993398452,29.0
HCP66A,1514997000195,29.0
HCP66A,1515000602484,22.0
HCP66A,1515004197169,29.0
HCP66A,1515007798345,16.0
HCP66A,1515011404897,29.0
HCP66A,1515015004049,29.0
HCP66A,1515018602767,29.0
HCP66A,1515022197217,29.0
HCP66A,1515025803994,29.0
HCP66A,1515029397036,29.0
HCP66A,1515033002068,16.0
HCP66A,1515036598768,29.0
HCP66A,1515040204007,29.0
HCP66A,1515043799530,16.0
HCP66A,1515047403827,24.0
HCP66A,1515051005113,16.0
HCP66A,1515054601027,29.0
HCP66A,1515058201087,16.0
HCP66A,1515061799486,16.0
HCP66A,1515065401922,29.0
HCP66A,1515068996715,29.0
HCP66A,1515072600691,16.0
HCP66A,1515076202972,29.0
HCP66A,1515079800293,29.0
HCP66A,1515083403084,16.0
HCP66A,1515087004094,16.0
HCP66A,1515090603365,29.0
HCP66A,1515094200059,29.0
HCP66A,1515097798602,16.0
HCP66A,1515101397677,29.0
HCP66A,1515105001138,16.0
HCP66A,1515108601089,29.0
HCP66A,1515112203909,23.0
HCP66A,1515115801324,29.0
HCP66A,1515119403439,16.0
HCP66A,1515122996053,23.0
HCP66A,1515126597491,16.0
HCP66A,1515130205899,29.0
HCP66A,1515133800843,16.0
HCP66A,1515137403031,16.0
HCP66A,1515141004122,16.0
HCP66A,1515144597548,29.0
HCP66A,1515148198164,29.0
HCP66A,1515151801161,16.0
HCP66A,1515155397941,26.0
HCP66A,1515158999569,29.0
HCP66A,1515162600237,16.0
HCP66A,1515166202337,29.0
HCP66A,1515169799820,16.0
HCP66A,1515173405439,29.0
HCP66A,1515177001273,29.0
HCP66A,1515180604547,16.0
HCP66A,1515184203614,29.0
HCP66A,1515187800639,16.0
HCP66A,1515191398911,29.0
HCP66A,1515194998970,29.0
HCP66A,1515198598824,29.0
HCP66A,1515202204921,16.0
HCP66A,1515205804197,29.0
HCP66A,1515209403374,29.0
