id,time,vol,ph,solids,hardness,oil,bod
HCP72B,1514658598723,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514662196749,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514665796586,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514669399862,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514673002786,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514676601547,83.0,5.8,41.4,90.4,0.0,0.2
HCP72B,1514680198510,19.0,5.8,43.1,87.2,0.0,1.4
HCP72B,1514683796884,111.0,5.8,44.0,88.8,4.9,4.3
HCP72B,1514687403176,19.0,6.2,41.0,89.5,5.0,3.6
HCP72B,1514691003007,19.0,6.4,38.8,86.5,3.3,5.0
HCP72B,1514694596084,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514698203832,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514701800121,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514712602808,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514716200785,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514719803434,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514723403408,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514726997172,19.0,7.4,31.1,86.4,0.3,0.2
HCP72B,1514730605908,19.0,7.3,30.3,88.7,4.7,1.0
HCP72B,1514734196321,79.0,7.1,35.2,92.9,5.0,0.2
HCP72B,1514737800800,84.0,7.1,36.3,97.7,5.0,1.4
HCP72B,1514741400567,19.0,7.2,35.0,100.2,4.0,3.6
HCP72B,1514745004177,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514748605614,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514752201250,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514755801235,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514759405728,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514763003028,145.0,7.0,38.2,94.5,1.1,4.3
HCP72B,1514766596773,145.0,6.5,35.8,91.5,0.7,1.8
HCP72B,1514770203511,145.0,6.8,31.8,93.4,0.0,5.0
HCP72B,1514773797204,61.0,6.8,32.1,89.8,0.0,3.0
HCP72B,1514777403292,19.0,7.0,33.6,87.7,2.9,0.2
HCP72B,1514780999456,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514784598252,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514788197497,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514791805517,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514795397892,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514799002260,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514802604374,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514806198565,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514809796846,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514813405945,119.0,5.8,44.0,85.3,3.6,3.7
HCP72B,1514816998812,39.0,6.0,44.0,81.2,3.1,1.9
HCP72B,1514820603533,19.0,6.3,44.0,80.7,5.0,3.0
HCP72B,1514824203378,19.0,6.6,44.0,79.1,5.0,5.0
HCP72B,1514827800339,39.0,6.7,44.0,80.9,0.1,5.0
HCP72B,1514831398580,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514835002968,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514838603919,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514842196562,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514845800501,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514849404724,95.0,6.4,44.0,65.7,5.0,3.8
HCP72B,1514853003489,99.0,6.4,44.0,63.6,4.4,3.1
HCP72B,1514856597952,122.0,6.8,44.0,59.2,4.0,2.3
HCP72B,1514860203915,145.0,6.5,44.0,58.1,0.0,0.8
HCP72B,1514863800551,114.0,6.6,44.0,62.9,0.0,4.3
HCP72B,1514867401562,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514871001888,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514874605681,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514878196659,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514881801671,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514885405232,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514888997576,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514892599810,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514896203793,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514899796154,19.0,5.8,44.0,74.4,1.2,5.0
HCP72B,1514903396284,19.0,5.8,43.7,72.5,0.0,4.1
HCP72B,1514907005177,111.0,5.8,44.0,75.3,0.0,0.7
HCP72B,1514910601817,19.0,5.8,42.2,71.9,3.9,4.1
HCP72B,1514914204366,116.0,5.8,43.6,74.8,5.0,4.1
HCP72B,1514917804437,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514921404809,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514925002330,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514928604810,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514932202643,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514935798569,69.0,5.8,35.5,63.4,4.0,3.6
HCP72B,1514939401099,101.0,5.8,34.8,65.1,5.0,5.0
HCP72B,1514943002130,66.0,5.8,36.4,62.5,5.0,5.0
HCP72B,1514946599313,102.0,5.8,40.0,59.2,4.3,5.0
HCP72B,1514950199724,131.0,5.8,37.9,56.9,3.4,3.3
HCP72B,1514953796474,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514957400456,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514960996530,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514964601665,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514968196337,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514971803092,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514975403239,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514979005054,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514982604388,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1514986205212,19.0,7.5,30.7,53.0,0.0,2.2
HCP72B,1514989804935,84.0,7.4,35.4,53.9,1.2,5.0
HCP72B,1514993402803,77.0,7.0,37.4,55.2,2.5,0.8
HCP72B,1514997003728,69.0,7.4,41.6,56.1,4.2,4.7
HCP72B,1515000601213,145.0,7.4,37.6,53.0,3.5,5.0
HCP72B,1515004196852,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1515007799229,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1515011398157,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1515015003983,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1515018597612,0.0,0.0,0.0,0.0,0.0,0.0
HCP72B,1515022201839,91.0,8.3,38.4,63.3,4.6,1.6
HCP72B,1515025796060,19.0,8.6,42.2,59.0,5.0,0.2
HCP72B,1515029403093,19.0,8.2,38.6,54.1,5.0,0.2
HCP72B,1515033005509,19.0,7.7,33.9,53.1,5.0,0.2
HCP72B,1515036604506,55.0,8.0,31.5,53.0,4.7,1.9
