id,time,vol,ph,solids,hardness,oil,bod
HCP26B,1514658601240,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514662196784,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514665798934,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514669403326,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514673001485,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514676601312,1.0,5.8,19.4,28.7,7.2,13.0
HCP26B,1514680197956,1.0,5.8,21.6,23.8,9.0,10.6
HCP26B,1514683801832,1.0,5.8,23.9,19.6,8.5,12.2
HCP26B,1514687403681,1.0,5.8,24.2,20.9,7.6,14.8
HCP26B,1514690997103,1.0,5.9,23.3,18.0,5.6,11.8
HCP26B,1514694598101,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514698199184,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514701799289,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514705403375,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514708996529,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514712600613,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514716197536,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514719800252,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514723400456,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514727004914,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514730598429,1.0,6.3,42.0,26.6,4.8,15.0
HCP26B,1514734202556,1.0,6.8,42.8,27.9,5.2,15.0
HCP26B,1514737805621,1.0,6.7,46.3,24.3,7.8,12.3
HCP26B,1514741403560,1.0,7.0,42.0,23.5,4.0,14.4
HCP26B,1514744999790,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514748597583,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514752204987,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514755802597,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514759400589,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514762999727,1.0,7.6,30.3,22.0,8.0,12.5
HCP26B,1514766603147,1.0,8.1,26.6,21.3,8.2,11.9
HCP26B,1514770200048,1.0,8.5,29.1,20.1,11.0,9.4
HCP26B,1514773800925,1.0,8.0,31.4,19.1,11.0,11.9
HCP26B,1514777399056,1.0,8.2,28.7,22.8,11.0,15.0
HCP26B,1514780999163,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514784600586,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514788201565,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514791798352,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514795399856,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514799005390,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514802602724,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514806200696,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514809797941,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514813404465,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514817003428,1.0,8.9,22.5,21.0,10.4,5.8
HCP26B,1514820604873,1.0,8.4,21.8,19.8,10.0,10.4
HCP26B,1514824203600,1.0,8.0,18.6,22.3,11.0,8.4
HCP26B,1514827801858,1.0,8.0,16.0,19.2,11.0,9.4
HCP26B,1514831402151,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514835003568,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514838596452,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514842203931,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514845798116,0.0,0.0,0.0,0.0,0.0,0.0
HCP26B,1514849400786,1.0,8.1,10.8,11.1,5.0,7.9
HCP26B,1514853005113,1.0,7.7,7.4,13.2,9.1,8.8
HCP26B,1514856601661,1.0,7.7,8.7,9.3,11.0,11.7
HCP26B,1514860205306,1.0,8.0,6.1,13.5,11.0,7.0
HCP26B,1514863802063,1.0,7.5,6.6,8.8,11.0,10.3
