id,time,vol,ph,solids,hardness,oil,bod
HCP92B,1514658597327,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514662201555,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514665803405,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514669399923,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514673002544,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514676601238,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514680204261,3.0,9.8,96.1,89.5,0.0,5.1
HCP92B,1514683799805,1.0,10.0,99.7,84.6,3.0,5.0
HCP92B,1514687401269,3.0,10.0,103.2,82.8,2.4,9.3
HCP92B,1514691002348,1.0,9.7,101.2,82.6,3.0,8.5
HCP92B,1514694602713,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514698197022,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514701796383,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514705400279,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514708997065,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514712604614,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514716199874,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514719802901,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514723398207,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514727005582,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514730600510,1.0,10.0,103.5,90.6,0.0,6.7
HCP92B,1514734203548,1.0,10.0,108.4,88.9,2.9,5.0
HCP92B,1514737798478,1.0,10.0,112.4,87.9,3.0,5.0
HCP92B,1514741402875,3.0,10.0,114.6,86.2,2.4,8.5
HCP92B,1514745000315,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514748601357,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514752198500,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514755796826,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514759402251,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514762999540,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514766598712,1.0,10.0,117.5,82.0,3.0,7.9
HCP92B,1514770199221,3.0,9.5,114.8,77.1,2.7,5.7
HCP92B,1514773798331,1.0,9.2,118.7,76.9,0.8,5.0
HCP92B,1514777398741,1.0,9.5,121.2,72.9,0.0,5.0
HCP92B,1514781000316,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514784605548,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514788203569,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514791798400,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514795399356,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514799002156,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514802602766,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514806203374,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514809800445,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514813405579,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514816997757,1.0,8.7,121.4,74.2,0.0,10.4
HCP92B,1514820604882,1.0,8.4,118.1,76.3,0.0,13.0
HCP92B,1514824196750,3.0,8.2,116.3,72.5,0.0,12.0
HCP92B,1514827797130,3.0,8.3,113.7,75.1,0.0,8.6
HCP92B,1514831398290,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514835004952,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514838602665,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514842205537,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514845802540,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514849403273,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514853000770,3.0,8.6,129.1,78.8,0.0,10.6
HCP92B,1514856604966,3.0,8.8,126.0,78.2,0.0,12.3
HCP92B,1514860201235,3.0,8.7,129.9,78.9,3.0,13.0
HCP92B,1514863803684,3.0,8.4,132.5,76.4,0.0,13.0
HCP92B,1514867403943,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514870997045,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514874602522,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514878197349,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514881800718,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514885405960,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514888999581,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514892596322,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514896200362,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514899796801,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514903401987,1.0,8.8,134.6,83.2,3.0,7.1
HCP92B,1514907004088,1.0,8.9,129.8,81.5,3.0,9.5
HCP92B,1514910605254,3.0,9.1,129.3,82.2,3.0,5.0
HCP92B,1514914205579,1.0,9.1,133.3,85.2,0.0,5.0
HCP92B,1514917800909,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514921396306,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514925000935,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514928601228,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514932199285,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514935805890,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514939402477,3.0,9.2,135.3,85.8,0.0,7.1
HCP92B,1514943002933,3.0,9.1,132.8,88.8,0.0,7.3
HCP92B,1514946596015,3.0,9.5,132.1,92.7,3.0,9.3
HCP92B,1514950196149,3.0,9.9,127.6,89.1,2.6,13.0
HCP92B,1514953803474,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514957396528,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514961003867,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514964602003,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514968198106,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514971799120,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514975403456,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514978997580,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514982600465,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514986198596,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1514989796082,3.0,10.0,135.7,87.0,0.0,11.4
HCP92B,1514993398428,3.0,10.0,133.4,89.3,3.0,9.4
HCP92B,1514996996015,3.0,10.0,132.4,88.3,3.0,11.7
HCP92B,1515000600052,1.0,9.8,137.3,84.7,3.0,9.8
HCP92B,1515004202908,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515007798327,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515011402838,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515014999330,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515018599222,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515022204221,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515025803634,1.0,10.0,133.2,96.0,3.0,6.8
HCP92B,1515029402681,1.0,10.0,135.3,93.9,3.0,5.3
HCP92B,1515032996320,1.0,9.7,130.7,97.0,3.0,8.7
HCP92B,1515036603015,1.0,9.4,126.6,101.8,2.2,6.4
HCP92B,1515040196008,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515043801585,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515047401973,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515050998008,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515054601927,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515058201208,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515069005178,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515072599754,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515076197050,3.0,9.6,101.1,94.9,3.0,5.0
HCP92B,1515079803627,3.0,9.5,102.2,95.0,3.0,6.6
HCP92B,1515083405219,3.0,9.5,100.9,99.9,3.0,7.5
HCP92B,1515087002922,3.0,9.1,96.5,96.1,2.9,7.7
HCP92B,1515090597346,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515094200038,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515097798561,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515101403446,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515105003554,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515108604073,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515112205002,1.0,9.5,79.0,85.3,2.8,7.5
HCP92B,1515115800327,1.0,9.7,79.0,89.8,3.0,12.5
HCP92B,1515119404712,1.0,9.8,80.8,90.9,3.0,10.6
HCP92B,1515123000087,1.0,9.3,81.3,92.2,3.0,7.5
HCP92B,1515126605025,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515130204814,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515133800266,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515137400816,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515140998577,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515144604679,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515148197368,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515151801438,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515155399072,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515158998153,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515162603133,1.0,9.3,83.8,88.1,0.0,10.7
HCP92B,1515166204227,3.0,9.6,81.0,90.7,0.3,9.6
HCP92B,1515169798492,3.0,9.2,85.4,93.6,0.0,8.7
HCP92B,1515173401299,1.0,9.2,83.5,92.8,2.9,7.4
HCP92B,1515176999038,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515180603052,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515184200544,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515187801184,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515191396010,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515194998337,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515198599792,1.0,9.9,82.4,96.3,0.0,13.0
HCP92B,1515202196052,3.0,9.6,80.7,95.3,3.0,13.0
HCP92B,1515205803672,3.0,9.6,79.9,94.3,1.3,10.2
HCP92B,1515209402818,3.0,9.8,79.0,90.7,2.6,13.0
HCP92B,1515212999464,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515216597644,0.0,0.0,0.0,0.0,0.0,0.0
HCP92B,1515220199451,0.0,0.0,0.0,0.0,0.0,0.0
