id,time,vol
HCP101A,1514658599355,2.0
HCP101A,1514662204325,2.0
HCP101A,1514665804755,2.0
HCP101A,1514669402177,2.0
HCP101A,1514672996799,2.0
HCP101A,1514676604604,2.0
HCP101A,1514680203745,2.0
HCP101A,1514683799378,2.0
HCP101A,1514687398091,2.0
HCP101A,1514691000145,2.0
HCP101A,1514694602997,2.0
HCP101A,1514698200574,2.0
HCP101A,1514701803449,2.0
HCP101A,1514705401014,2.0
HCP101A,1514708996737,2.0
HCP101A,1514712598801,2.0
HCP101A,1514716203405,2.0
HCP101A,1514719800959,2.0
HCP101A,1514723398717,2.0
HCP101A,1514727000949,2.0
HCP101A,1514730604863,2.0
HCP101A,1514734199858,2.0
HCP101A,1514737804642,2.0
HCP101A,1514741399420,2.0
HCP101A,1514745000039,2.0
HCP101A,1514748604183,2.0
HCP101A,1514752205928,2.0
HCP101A,1514755802900,2.0
HCP101A,1514759399698,2.0
HCP101A,1514762998919,2.0
HCP101A,1514766601790,2.0
HCP101A,1514770199666,2.0
HCP101A,1514773799324,2.0
HCP101A,1514777400942,2.0
HCP101A,1514781002000,2.0
HCP101A,1514784598121,2.0
HCP101A,1514788203414,2.0
HCP101A,1514791805770,2.0
HCP101A,1514795402816,2.0
HCP101A,1514799004001,2.0
HCP101A,1514802602479,2.0
HCP101A,1514806197259,2.0
HCP101A,1514809798943,2.0
HCP101A,1514813397794,2.0
HCP101A,1514817005004,2.0
HCP101A,1514820605475,2.0
HCP101A,1514824197970,2.0
HCP101A,1514827799960,2.0
HCP101A,1514831403122,2.0
HCP101A,1514834998901,2.0
HCP101A,1514838605823,2.0
HCP101A,1514842205119,2.0
HCP101A,1514845800088,2.0
HCP101A,1514849403976,2.0
HCP101A,1514852996431,2.0
HCP101A,1514856601062,2.0
HCP101A,1514860198279,2.0
HCP101A,1514863796962,2.0
HCP101A,1514867402764,2.0
HCP101A,1514871005006,2.0
HCP101A,1514874605003,2.0
HCP101A,1514878201215,2.0
HCP101A,1514881801506,2.0
HCP101A,1514885402137,2.0
HCP101A,1514888999505,2.0
HCP101A,1514892600153,2.0
HCP101A,1514896200335,2.0
HCP101A,1514899805516,2.0
HCP101A,1514903398729,2.0
HCP101A,1514907000126,2.0
HCP101A,1514910598868,2.0
HCP101A,1514914197103,2.0
HCP101A,1514917797587,2.0
HCP101A,1514921404191,2.0
HCP101A,1514925004851,2.0
HCP101A,1514928603834,2.0
HCP101A,1514932201939,2.0
HCP101A,1514935801949,2.0
HCP101A,1514939396641,2.0
HCP101A,1514943002967,2.0
HCP101A,1514946598863,2.0
HCP101A,1514950203644,2.0
HCP101A,1514953803315,2.0
HCP101A,1514957398692,2.0
HCP101A,1514960997245,2.0
