id,time,vol
ULB34A,1514658598718,893102.0
ULB34A,1514662202508,893103.0
ULB34A,1514665802908,893035.0
ULB34A,1514669403215,893042.0
ULB34A,1514672996046,893023.0
ULB34A,1514676604689,892942.0
ULB34A,1514680198010,893023.0
ULB34A,1514683797349,893014.0
ULB34A,1514687399749,893102.0
ULB34A,1514691002617,893053.0
ULB34A,1514694595044,893066.0
ULB34A,1514698197121,893066.0
ULB34A,1514701796020,893091.0
ULB34A,1514705402157,893189.0
ULB34A,1514709002423,893182.0
ULB34A,1514712598713,893234.0
ULB34A,1514716200156,893307.0
ULB34A,1514719799824,893206.0
ULB34A,1514723400042,893237.0
ULB34A,1514726998620,893147.0
ULB34A,1514730599464,893138.0
ULB34A,1514734200412,893142.0
ULB34A,1514737804092,893044.0
ULB34A,1514741399794,893063.0
ULB34A,1514745002830,893011.0
ULB34A,1514748604728,893048.0
ULB34A,1514752200953,892996.0
ULB34A,1514755800271,893017.0
ULB34A,1514759397422,893068.0
ULB34A,1514763001028,893057.0
ULB34A,1514766598166,893132.0
ULB34A,1514770199232,893058.0
ULB34A,1514773802145,893057.0
ULB34A,1514777400202,893157.0
ULB34A,1514780998944,893111.0
ULB34A,1514784597820,893184.0
ULB34A,1514788200939,893115.0
ULB34A,1514791798223,893041.0
ULB34A,1514795395280,893045.0
ULB34A,1514798997987,893120.0
ULB34A,1514802603097,893123.0
ULB34A,1514806203631,893085.0
ULB34A,1514809803689,893008.0
ULB34A,1514813401858,892911.0
ULB34A,1514817003027,892967.0
ULB34A,1514820602340,892890.0
ULB34A,1514824199383,892967.0
ULB34A,1514827795133,892937.0
ULB34A,1514831403307,893031.0
ULB34A,1514835002864,892933.0
ULB34A,1514838601265,892947.0
ULB34A,1514842197523,892945.0
ULB34A,1514845799051,892879.0
ULB34A,1514849396446,892821.0
ULB34A,1514853002552,892861.0
ULB34A,1514856596621,892895.0
ULB34A,1514860196186,892920.0
ULB34A,1514863796132,892856.0
ULB34A,1514867396038,892825.0
ULB34A,1514870999806,892766.0
ULB34A,1514874595143,892704.0
ULB34A,1514878199347,892669.0
ULB34A,1514881802224,892766.0
ULB34A,1514885397044,892849.0
ULB34A,1514889004188,892810.0
ULB34A,1514892600196,892877.0
ULB34A,1514896197747,892824.0
ULB34A,1514899802469,892882.0
ULB34A,1514903400972,892823.0
ULB34A,1514975399852,892801.0
ULB34A,1514978998532,892733.0
ULB34A,1514982597659,892695.0
ULB34A,1514986201251,892779.0
ULB34A,1514989802778,892825.0
ULB34A,1514993398009,892869.0
ULB34A,1514996998086,892922.0
ULB34A,1515000602290,892863.0
ULB34A,1515004199333,892958.0
ULB34A,1515007797530,892888.0
ULB34A,1515011403784,892802.0
ULB34A,1515015000909,892724.0
ULB34A,1515018604751,892735.0
