id,time,vol
ULB80A,1514658602648,73686.0
ULB80A,1514662200494,73601.0
ULB80A,1514665800470,73585.0
ULB80A,1514669399507,73587.0
ULB80A,1514673004133,73490.0
ULB80A,1514676602807,73577.0
ULB80A,1514680204833,73480.0
ULB80A,1514683797341,73540.0
ULB80A,1514687403025,73453.0
ULB80A,1514691003621,73509.0
ULB80A,1514694600806,73513.0
ULB80A,1514698204205,73442.0
ULB80A,1514701798205,73438.0
ULB80A,1514705400902,73435.0
ULB80A,1514709002608,73383.0
ULB80A,1514712603472,73425.0
ULB80A,1514716204874,73436.0
ULB80A,1514719800148,73471.0
ULB80A,1514723398501,73443.0
ULB80A,1514727001837,73540.0
ULB80A,1514730596626,73589.0
ULB80A,1514734195329,73592.0
ULB80A,1514737798373,73681.0
ULB80A,1514741396834,73742.0
ULB80A,1514745000683,73714.0
ULB80A,1514748601132,73792.0
ULB80A,1514752203785,73765.0
ULB80A,1514755797146,73768.0
ULB80A,1514759397074,73787.0
ULB80A,1514763004218,73744.0
ULB80A,1514766600197,73665.0
ULB80A,1514770198522,73676.0
ULB80A,1514773804369,73672.0
ULB80A,1514777400670,73675.0
ULB80A,1514780998070,73708.0
ULB80A,1514784597439,73697.0
ULB80A,1514788200073,73665.0
ULB80A,1514791798033,73592.0
ULB80A,1514795404596,73528.0
ULB80A,1514798997361,73553.0
ULB80A,1514802599032,73597.0
ULB80A,1514806202905,73582.0
ULB80A,1514809801312,73565.0
ULB80A,1514813397891,73539.0
ULB80A,1514816998995,73638.0
ULB80A,1514820603110,73728.0
ULB80A,1514824199414,73716.0
ULB80A,1514827803040,73673.0
ULB80A,1514831397469,73732.0
ULB80A,1514835002736,73776.0
ULB80A,1514838596764,73756.0
ULB80A,1514842197838,73702.0
ULB80A,1514845795758,73717.0
ULB80A,1514849402474,73637.0
ULB80A,1514852996497,73604.0
ULB80A,1514856604446,73698.0
ULB80A,1514860203964,73635.0
ULB80A,1514863804689,73538.0
ULB80A,1514867395551,73502.0
ULB80A,1514871001482,73545.0
ULB80A,1514874597749,73598.0
ULB80A,1514878204365,73554.0
ULB80A,1514881804680,73550.0
ULB80A,1514885401781,73477.0
ULB80A,1514888995026,73558.0
ULB80A,1514892596319,73465.0
ULB80A,1514896197116,73491.0
ULB80A,1514899800366,73408.0
ULB80A,1514903400805,73341.0
ULB80A,1514907002480,73318.0
ULB80A,1514910604673,73244.0
ULB80A,1514914204637,73203.0
ULB80A,1514917804683,73237.0
ULB80A,1514921398760,73331.0
ULB80A,1514924995337,73230.0
ULB80A,1514928600196,73175.0
ULB80A,1514932202075,73260.0
ULB80A,1514935798548,73288.0
ULB80A,1514939404783,73273.0
ULB80A,1514943002110,73313.0
ULB80A,1514946596276,73283.0
ULB80A,1514950199102,73311.0
ULB80A,1514953803706,73345.0
ULB80A,1514957404003,73379.0
ULB80A,1514961002802,73349.0
ULB80A,1514964602808,73381.0
ULB80A,1514968198872,73428.0
ULB80A,1514971796002,73344.0
ULB80A,1514975399130,73338.0
ULB80A,1514978996209,73371.0
ULB80A,1514982601075,73319.0
ULB80A,1514986203093,73418.0
ULB80A,1514989798841,73513.0
ULB80A,1514993400382,73594.0
ULB80A,1514997000959,73664.0
