id,time,vol,ph,solids,hardness,oil,bod
ULB45B,1514658597176,162658.0,8.0,32.0,102.0,7.0,5.0
ULB45B,1514662202059,162659.0,7.8,36.4,102.7,3.3,5.0
ULB45B,1514665797447,162736.0,8.2,33.4,101.7,7.9,6.0
ULB45B,1514669399018,162779.0,8.0,33.9,103.6,7.9,6.0
ULB45B,1514672995833,162870.0,7.7,33.4,106.9,12.1,6.0
ULB45B,1514676604188,162832.0,7.7,33.2,103.6,14.6,5.0
ULB45B,1514680197655,162864.0,7.3,30.6,108.4,17.0,5.4
ULB45B,1514683801439,162825.0,7.7,32.1,108.5,17.0,5.0
ULB45B,1514687403986,162776.0,8.0,34.0,106.9,14.1,6.0
ULB45B,1514690995639,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514694596776,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514698196829,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514701797398,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514705397559,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514709001453,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514712603826,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514716199569,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514719800923,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514723400795,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514727003468,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514730598543,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514734196387,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514737796920,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514741397534,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514744998865,162562.0,6.8,35.8,108.9,17.0,5.0
ULB45B,1514748604466,162613.0,7.3,31.3,106.2,15.6,6.0
ULB45B,1514752199534,162607.0,7.8,34.3,110.0,17.0,5.0
ULB45B,1514755799978,162666.0,7.8,32.2,106.1,17.0,6.0
ULB45B,1514759401769,162633.0,8.2,35.6,105.3,17.0,6.0
ULB45B,1514762996652,162611.0,8.3,40.1,103.8,13.8,6.0
ULB45B,1514766599288,162573.0,8.6,41.3,103.3,15.0,6.0
ULB45B,1514770197462,162558.0,8.2,43.4,107.6,17.0,5.5
ULB45B,1514773804970,162638.0,8.1,39.2,109.8,17.0,6.0
ULB45B,1514777401384,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514781003249,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514784604602,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514788195595,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514791803756,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514795402682,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514852997343,162246.0,8.2,34.1,101.5,3.3,5.0
ULB45B,1514856596145,162336.0,8.0,32.9,99.8,3.6,5.0
ULB45B,1514860195178,162237.0,7.6,37.8,98.7,3.9,5.0
ULB45B,1514863799154,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514867401542,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514870997448,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514874600384,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514878196286,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514881797775,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514885402098,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514888996774,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514892601238,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514896201207,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514899795430,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514903402690,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514906997074,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514910604780,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514914204252,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514917800395,162169.0,6.4,45.5,99.9,13.7,5.0
ULB45B,1514921397149,162199.0,6.8,49.2,102.1,15.8,5.0
ULB45B,1514925004399,162111.0,7.1,52.3,104.5,17.0,6.0
ULB45B,1514928600785,162136.0,7.1,52.3,103.8,15.7,6.0
ULB45B,1514932198556,162055.0,7.0,54.7,104.6,17.0,5.0
ULB45B,1514935798322,161987.0,7.4,53.0,101.5,17.0,6.0
ULB45B,1514946595536,162027.0,8.6,56.6,101.2,13.3,5.0
ULB45B,1514950203136,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514953795422,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514957403276,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514961001045,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514964601544,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514968198581,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514971802324,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1514975401371,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1515112204500,162049.0,9.3,88.6,119.5,5.1,5.8
ULB45B,1515115801538,162023.0,9.2,88.7,120.1,3.0,5.0
ULB45B,1515119396705,162108.0,9.5,90.4,122.8,6.3,5.3
ULB45B,1515123002874,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1515126598836,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1515130199410,0.0,0.0,0.0,0.0,0.0,0.0
ULB45B,1515133797040,0.0,0.0,0.0,0.0,0.0,0.0
