id,time,vol,ph,solids,hardness,oil,bod
ULB78B,1514658601969,210229.0,7.0,52.0,22.0,3.0,3.0
ULB78B,1514662204305,210168.0,7.3,56.6,26.4,4.5,0.2
ULB78B,1514665796085,210173.0,7.4,58.9,29.7,1.9,0.2
ULB78B,1514669404456,210180.0,7.8,61.7,26.1,5.0,0.2
ULB78B,1514672998669,210197.0,7.5,66.0,29.8,5.0,2.4
ULB78B,1514676600644,210102.0,7.0,65.4,29.4,5.0,6.8
ULB78B,1514680203376,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514683803282,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514687402857,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514690998897,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514694599854,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514788199326,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514791795488,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514795395405,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514799003580,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514802597816,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514806202217,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514809803669,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514813404096,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514817000650,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514820597481,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514824202249,209987.0,8.0,81.6,41.2,2.0,0.2
ULB78B,1514827797241,209912.0,8.3,82.8,39.6,0.0,3.4
ULB78B,1514831402843,209906.0,8.2,86.0,34.8,0.0,7.3
ULB78B,1514835000541,209957.0,7.9,90.3,36.4,0.0,4.2
ULB78B,1514838597365,209986.0,7.8,86.2,37.9,0.0,5.8
ULB78B,1514842198416,209938.0,7.9,91.1,38.8,1.7,8.8
ULB78B,1514845800838,209919.0,8.1,93.6,39.3,5.0,12.4
ULB78B,1514849402583,209920.0,8.6,92.5,38.6,4.1,17.1
ULB78B,1514853001601,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514856604445,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514860196727,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514863802458,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514867402957,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514870995581,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514874596269,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514878204938,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514881802696,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514885402062,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514888999927,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514892604622,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514896201074,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514899803503,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514903404745,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514907005007,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514910597087,209950.0,7.2,76.6,39.3,5.0,0.2
ULB78B,1514914195090,209993.0,7.2,74.6,38.1,4.9,0.2
ULB78B,1514917801669,209980.0,6.9,75.3,36.6,0.0,0.2
ULB78B,1514921403960,209962.0,6.7,79.6,37.7,4.4,1.1
ULB78B,1514925002388,209941.0,6.7,78.3,35.1,5.0,0.2
ULB78B,1514928603435,210025.0,7.1,78.6,33.9,4.9,0.2
ULB78B,1514932200244,210070.0,7.0,77.8,34.4,5.0,0.2
ULB78B,1514935798198,209972.0,7.0,74.0,34.0,0.1,0.2
ULB78B,1514939402121,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514943000672,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514946599277,0.0,0.0,0.0,0.0,0.0,0.0
ULB78B,1514950195399,0.0,0.0,0.0,0.0,0.0,0.0
