id,time,vol,ph,solids,hardness,oil,bod
ULB70B,1514658599646,47696.0,7.0,87.0,22.0,4.0,1.0
ULB70B,1514662203536,47737.0,7.1,83.2,22.8,5.0,2.6
ULB70B,1514665799990,47805.0,7.5,83.0,24.9,3.0,4.0
ULB70B,1514669401930,47866.0,7.4,83.0,21.0,6.5,0.2
ULB70B,1514673003779,47870.0,7.3,83.0,24.5,5.1,0.5
ULB70B,1514676603400,47814.0,7.6,83.0,20.1,3.5,2.8
ULB70B,1514680202627,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514683804330,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514687398034,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514691003351,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514694595063,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514698203253,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514701800390,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514705395238,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514708995941,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514712596461,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514716198853,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514719795902,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514723401537,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514726998341,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514730599796,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514734198590,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514737802051,47802.0,9.1,106.5,21.8,3.2,3.1
ULB70B,1514741398035,47869.0,8.7,106.9,17.6,3.9,4.0
ULB70B,1514744996139,47873.0,9.0,109.7,21.2,3.0,4.0
ULB70B,1514748596100,47901.0,8.5,108.7,18.2,5.8,0.8
ULB70B,1514752197909,47890.0,8.9,109.6,22.8,3.0,4.0
ULB70B,1514755796016,47924.0,9.3,113.5,21.5,3.0,3.1
ULB70B,1514759402821,47871.0,9.4,116.7,17.5,6.7,4.0
ULB70B,1514763002865,47831.0,9.7,114.3,17.9,5.1,4.0
ULB70B,1514766601665,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514770200500,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514773804782,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514777396439,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514780997334,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514784602492,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514788198325,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514791799083,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514795397586,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514798998310,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514802602825,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514806195205,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514809798679,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514813400033,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514817002622,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514820597500,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514824202999,47996.0,9.5,115.0,10.2,4.3,4.0
ULB70B,1514827797359,48058.0,9.5,112.7,13.0,4.2,0.5
ULB70B,1514831402263,48026.0,9.8,116.6,15.4,5.1,0.2
ULB70B,1514834997805,48069.0,9.5,120.0,15.3,8.0,0.2
ULB70B,1514838599801,48137.0,9.8,120.5,10.8,8.0,0.2
ULB70B,1514842203876,48057.0,9.7,115.6,13.7,3.9,0.2
ULB70B,1514845798347,48074.0,9.5,113.1,15.9,3.0,2.7
ULB70B,1514849398451,47978.0,9.5,108.8,15.0,3.0,4.0
ULB70B,1514852998980,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514856596101,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514860197714,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514863799293,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514867398225,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514870998716,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514874598230,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514878201165,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514881797114,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514885397424,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514889000500,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514892597349,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514896204463,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514899796367,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514903404329,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514907003241,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514910601997,47693.0,10.0,103.0,40.2,8.0,3.2
ULB70B,1514914198790,47663.0,9.8,107.6,41.5,3.5,3.8
ULB70B,1514917795767,47566.0,10.0,110.5,45.6,3.0,0.3
ULB70B,1514921395857,47490.0,10.0,108.4,44.0,7.2,1.4
ULB70B,1514925002550,47444.0,9.9,109.1,43.9,8.0,3.1
ULB70B,1514928602309,47371.0,9.9,104.5,41.3,8.0,0.9
ULB70B,1514932196496,47318.0,9.7,102.5,37.0,8.0,3.3
ULB70B,1514935795574,47358.0,9.8,102.4,39.8,8.0,4.0
ULB70B,1514939404974,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514942999598,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514946599304,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514950201810,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514953804858,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514957404435,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514961004196,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514964599010,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514968198289,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514971798061,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514975399727,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514978996549,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514982603660,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514986198129,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514989796353,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514993397468,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1514997001191,47572.0,8.5,102.9,42.7,8.0,4.0
ULB70B,1515000597178,47627.0,8.2,105.6,41.6,8.0,4.0
ULB70B,1515004202087,47636.0,7.9,110.2,46.1,8.0,1.7
ULB70B,1515007798730,47611.0,7.9,107.3,45.8,7.8,4.0
ULB70B,1515011403087,47577.0,7.6,112.1,45.8,8.0,4.0
ULB70B,1515015000100,47616.0,8.0,114.2,41.6,7.5,0.2
ULB70B,1515018597856,47676.0,8.5,113.7,38.4,3.9,4.0
ULB70B,1515022199394,47671.0,8.0,112.7,40.7,7.9,0.7
ULB70B,1515025801572,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515029395804,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515032995532,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515036604557,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515040195878,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515043802339,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515047399356,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515051002227,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515054604745,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515058199993,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515061802070,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515065398015,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515068995539,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515072597748,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515076198800,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515079798029,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515083404762,47844.0,9.0,121.9,48.4,4.4,4.0
ULB70B,1515086995977,47932.0,8.5,125.4,51.2,4.4,4.0
ULB70B,1515090600114,47931.0,8.6,120.6,46.6,8.0,4.0
ULB70B,1515094201293,47831.0,8.4,116.5,48.0,8.0,3.9
ULB70B,1515097798520,47930.0,8.8,111.9,50.1,8.0,4.0
ULB70B,1515101403327,48018.0,9.1,110.6,51.5,7.5,0.2
ULB70B,1515105000566,48077.0,9.5,113.9,51.0,8.0,0.2
ULB70B,1515108595967,48140.0,9.2,112.5,47.5,8.0,2.8
ULB70B,1515112195225,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515115802576,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515119395161,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515123000902,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515126597896,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515130202409,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515133801545,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515137401623,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515140996119,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515144596375,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515148204070,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515151804088,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515155395798,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515158999321,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515162595363,0.0,0.0,0.0,0.0,0.0,0.0
ULB70B,1515166203219,0.0,0.0,0.0,0.0,0.0,0.0
