id,time,vol
ULB95A,1514658598390,1150568.0
ULB95A,1514662204394,1150513.0
ULB95A,1514665796991,1150462.0
ULB95A,1514669404357,1150504.0
ULB95A,1514673003327,1150426.0
ULB95A,1514676595956,1150464.0
ULB95A,1514680195137,1150510.0
ULB95A,1514683797446,1150543.0
ULB95A,1514687401677,1150614.0
ULB95A,1514690998189,1150559.0
ULB95A,1514694599220,1150517.0
ULB95A,1514698197042,1150607.0
ULB95A,1514701800546,1150583.0
ULB95A,1514705402675,1150615.0
ULB95A,1514708998910,1150521.0
ULB95A,1514712602937,1150505.0
ULB95A,1514716196847,1150602.0
ULB95A,1514719798410,1150702.0
ULB95A,1514723399261,1150732.0
ULB95A,1514726995048,1150726.0
ULB95A,1514730603922,1150639.0
ULB95A,1514734195173,1150626.0
ULB95A,1514737798587,1150638.0
ULB95A,1514741400788,1150558.0
ULB95A,1514744997759,1150519.0
ULB95A,1514748602669,1150508.0
ULB95A,1514752197179,1150422.0
ULB95A,1514755795869,1150402.0
ULB95A,1514759401608,1150303.0
ULB95A,1514763000072,1150257.0
ULB95A,1514766598106,1150221.0
ULB95A,1514770197580,1150299.0
ULB95A,1514773801910,1150252.0
ULB95A,1514777397827,1150248.0
ULB95A,1514781001295,1150306.0
ULB95A,1514784601556,1150305.0
ULB95A,1514788199917,1150210.0
ULB95A,1514791799719,1150222.0
ULB95A,1514795397867,1150133.0
ULB95A,1514799003380,1150209.0
ULB95A,1514802602635,1150123.0
ULB95A,1514806203864,1150082.0
ULB95A,1514809801912,1150044.0
ULB95A,1514813398051,1149982.0
ULB95A,1514816996888,1149983.0
ULB95A,1514820595808,1149951.0
ULB95A,1514824195053,1149995.0
ULB95A,1514827798050,1150065.0
ULB95A,1514831404807,1150148.0
ULB95A,1514834996296,1150111.0
ULB95A,1514838598888,1150124.0
ULB95A,1514842202285,1150130.0
ULB95A,1514845804708,1150173.0
ULB95A,1514849402111,1150253.0
ULB95A,1514852998018,1150239.0
ULB95A,1514856598074,1150215.0
ULB95A,1514860201187,1150261.0
ULB95A,1514863802960,1150283.0
ULB95A,1514867400367,1150230.0
ULB95A,1514870997496,1150185.0
ULB95A,1514874604167,1150099.0
ULB95A,1514878197984,1150056.0
ULB95A,1514881802986,1149984.0
ULB95A,1514885398112,1149923.0
ULB95A,1514888999784,1149983.0
ULB95A,1514892600572,1150070.0
ULB95A,1514896200797,1150128.0
ULB95A,1514899796711,1150028.0
