id,time,vol,ph,solids,hardness,oil,bod
HCP39B,1514658597492,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514662203514,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514665799041,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514669405851,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514673001669,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514676596905,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514680205577,8.0,8.6,92.4,65.8,9.0,7.8
HCP39B,1514683803804,8.0,8.5,91.9,69.8,9.0,11.1
HCP39B,1514687405475,2.0,8.5,89.0,70.7,9.0,12.0
HCP39B,1514691001780,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514694599267,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514698198077,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514701799833,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514705398172,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514709003670,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514712604340,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514716198844,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514719798216,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514723401075,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514726997901,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514730596121,2.0,9.2,94.2,66.3,5.0,8.1
HCP39B,1514734201322,2.0,9.7,94.8,68.8,7.1,8.1
HCP39B,1514737803717,8.0,9.6,90.5,69.0,4.0,6.0
HCP39B,1514741402735,2.0,9.5,95.2,68.3,4.0,6.9
HCP39B,1514745005896,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514748600209,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514752196769,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514755799677,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514759403292,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514763002113,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514766604662,8.0,9.6,88.6,74.3,4.6,14.0
HCP39B,1514770199762,8.0,9.3,86.9,78.5,4.0,14.0
HCP39B,1514773802448,8.0,9.3,84.1,76.4,5.4,14.0
HCP39B,1514777399371,0.0,0.0,0.0,0.0,0.0,0.0
HCP39B,1514781005597,0.0,0.0,0.0,0.0,0.0,0.0
