id,time,vol,ph,solids,hardness,oil,bod
ULB125B,1514658601045,255576.0,6.0,32.0,35.0,9.0,10.0
ULB125B,1514662199334,255517.0,5.9,35.7,36.4,6.5,14.4
ULB125B,1514665802124,255607.0,5.8,35.1,39.9,6.0,16.5
ULB125B,1514669400344,255587.0,5.8,37.4,43.6,8.1,12.7
ULB125B,1514672997634,255593.0,5.8,32.8,41.4,9.4,16.1
ULB125B,1514676600524,255608.0,6.3,36.0,38.2,7.2,18.0
ULB125B,1514680199262,255612.0,6.4,34.5,36.8,6.0,18.0
ULB125B,1514683798393,255667.0,6.3,32.5,40.1,6.9,16.3
ULB125B,1514687398050,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514690999468,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514694595419,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514698204358,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514701795466,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514705396984,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514708997901,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514712602934,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514716195405,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514719801383,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514723402994,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514727004478,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514730597585,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514734202946,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514737803383,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514741399146,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514744999871,256139.0,6.2,40.3,30.0,6.0,18.0
ULB125B,1514748604995,256219.0,6.1,40.6,34.5,10.6,18.0
ULB125B,1514752201278,256268.0,6.2,43.0,38.4,6.0,16.9
ULB125B,1514755801218,256333.0,6.6,40.2,33.5,7.4,13.4
ULB125B,1514759396031,256257.0,6.3,38.6,30.4,6.0,8.5
ULB125B,1514762999606,256275.0,5.9,35.2,34.1,6.0,7.0
ULB125B,1514766595081,256246.0,5.8,31.6,32.0,8.2,7.0
ULB125B,1514770200662,256318.0,5.8,28.7,32.0,6.6,7.0
ULB125B,1514773795390,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514777398074,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514780996670,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514784602692,0.0,0.0,0.0,0.0,0.0,0.0
ULB125B,1514788200697,0.0,0.0,0.0,0.0,0.0,0.0
