id,time,vol
HCP123A,1514658603696,26.0
HCP123A,1514662203907,29.0
HCP123A,1514665801631,26.0
HCP123A,1514669401458,29.0
HCP123A,1514672999926,29.0
HCP123A,1514676604366,26.0
HCP123A,1514680197085,29.0
HCP123A,1514683801802,26.0
HCP123A,1514687402201,29.0
HCP123A,1514690998960,29.0
HCP123A,1514694600575,29.0
HCP123A,1514698205161,26.0
HCP123A,1514701798972,29.0
HCP123A,1514705397337,26.0
HCP123A,1514708997665,29.0
HCP123A,1514712600872,26.0
HCP123A,1514716204571,26.0
HCP123A,1514719798348,26.0
HCP123A,1514723401807,29.0
HCP123A,1514727004899,29.0
HCP123A,1514730601315,26.0
HCP123A,1514734200286,26.0
HCP123A,1514737805289,26.0
HCP123A,1514741402216,26.0
HCP123A,1514745002582,26.0
HCP123A,1514748601765,26.0
HCP123A,1514752201968,29.0
HCP123A,1514755802503,26.0
HCP123A,1514759402214,26.0
HCP123A,1514763002011,26.0
HCP123A,1514766602920,29.0
HCP123A,1514770203074,26.0
HCP123A,1514773804726,29.0
HCP123A,1514777396475,26.0
HCP123A,1514781005574,29.0
HCP123A,1514784604588,26.0
HCP123A,1514788204190,29.0
HCP123A,1514791796736,29.0
HCP123A,1514795401536,26.0
HCP123A,1514799003804,26.0
HCP123A,1514802605205,29.0
HCP123A,1514806205115,29.0
HCP123A,1514809801618,29.0
HCP123A,1514813399528,26.0
HCP123A,1514817001766,29.0
HCP123A,1514820599979,29.0
HCP123A,1514824197316,29.0
HCP123A,1514827799996,26.0
HCP123A,1514831396637,26.0
HCP123A,1514835002883,26.0
HCP123A,1514838602630,29.0
HCP123A,1514842202754,26.0
HCP123A,1514845798585,29.0
HCP123A,1514849399481,29.0
HCP123A,1514852996535,26.0
HCP123A,1514856597608,29.0
HCP123A,1514860198201,29.0
HCP123A,1514863804388,26.0
HCP123A,1514867405447,29.0
HCP123A,1514871003471,29.0
HCP123A,1514874602960,29.0
HCP123A,1514878196939,27.0
HCP123A,1514881800874,29.0
HCP123A,1514885405913,29.0
HCP123A,1514889005315,29.0
HCP123A,1514892604490,26.0
HCP123A,1514896204165,26.0
HCP123A,1514899798152,26.0
HCP123A,1514903404664,29.0
HCP123A,1514907005853,26.0
HCP123A,1514910604752,29.0
HCP123A,1514914205266,26.0
HCP123A,1514917797351,26.0
HCP123A,1514921399860,26.0
HCP123A,1514924999092,29.0
HCP123A,1514928598289,26.0
HCP123A,1514932196090,29.0
HCP123A,1514935798496,29.0
HCP123A,1514939399068,26.0
HCP123A,1514942997661,29.0
HCP123A,1514946600093,26.0
HCP123A,1514950204818,29.0
HCP123A,1514953805734,29.0
HCP123A,1514957405954,26.0
HCP123A,1514960996336,27.0
HCP123A,1514964604784,29.0
HCP123A,1514968201264,29.0
HCP123A,1514971799438,26.0
HCP123A,1514975397762,29.0
HCP123A,1514979002433,29.0
HCP123A,1514982603101,26.0
HCP123A,1514986197537,29.0
HCP123A,1514989800213,29.0
HCP123A,1514993405741,29.0
HCP123A,1514996999695,26.0
HCP123A,1515000603244,29.0
HCP123A,1515004203247,29.0
HCP123A,1515007801152,26.0
HCP123A,1515011397341,29.0
HCP123A,1515014999956,26.0
HCP123A,1515018600772,26.0
HCP123A,1515022202646,29.0
HCP123A,1515025804028,26.0
HCP123A,1515029397870,26.0
HCP123A,1515033002126,29.0
HCP123A,1515036596781,29.0
HCP123A,1515054597832,29.0
HCP123A,1515058201083,26.0
HCP123A,1515061801772,26.0
HCP123A,1515065399208,29.0
HCP123A,1515069001725,26.0
HCP123A,1515072600131,28.0
HCP123A,1515076201065,29.0
HCP123A,1515079797282,26.0
HCP123A,1515083398806,29.0
HCP123A,1515087002408,29.0
HCP123A,1515090597761,26.0
HCP123A,1515094200237,29.0
HCP123A,1515097797316,29.0
HCP123A,1515101403355,26.0
HCP123A,1515105004980,29.0
HCP123A,1515108601779,29.0
HCP123A,1515112199897,29.0
HCP123A,1515115798077,29.0
HCP123A,1515119399544,29.0
HCP123A,1515122998909,26.0
HCP123A,1515126597148,26.0
HCP123A,1515130204386,29.0
HCP123A,1515133801139,29.0
HCP123A,1515137398793,29.0
HCP123A,1515141005060,29.0
HCP123A,1515144597039,29.0
HCP123A,1515148197644,29.0
HCP123A,1515151802741,29.0
HCP123A,1515155404105,29.0
HCP123A,1515158997309,29.0
HCP123A,1515162602815,29.0
HCP123A,1515166198531,26.0
HCP123A,1515169804872,29.0
HCP123A,1515173401142,26.0
HCP123A,1515176997224,26.0
HCP123A,1515180597557,29.0
HCP123A,1515184205549,26.0
HCP123A,1515187798245,29.0
HCP123A,1515191403797,26.0
HCP123A,1515195005807,26.0
HCP123A,1515198603544,29.0
HCP123A,1515202198312,29.0
HCP123A,1515205804582,29.0
HCP123A,1515209396041,26.0
HCP123A,1515213001674,29.0
HCP123A,1515216600750,29.0
HCP123A,1515220196701,26.0
HCP123A,1515223799548,26.0
HCP123A,1515227397447,26.0
HCP123A,1515231001083,26.0
HCP123A,1515234599840,29.0
HCP123A,1515238200578,29.0
HCP123A,1515241796276,26.0
HCP123A,1515245396160,26.0
HCP123A,1515277799489,29.0
HCP123A,1515281402497,26.0
HCP123A,1515285004684,29.0
HCP123A,1515288597230,26.0
HCP123A,1515292203875,29.0
HCP123A,1515295796969,26.0
HCP123A,1515299401413,26.0
HCP123A,1515303005208,26.0
HCP123A,1515306602162,26.0
HCP123A,1515310205111,29.0
HCP123A,1515313797766,26.0
HCP123A,1515317397724,29.0
HCP123A,1515320999969,29.0
HCP123A,1515324598932,27.0
HCP123A,1515328202673,29.0
HCP123A,1515331797595,26.0
HCP123A,1515335404816,29.0
HCP123A,1515338999576,26.0
HCP123A,1515342597177,26.0
HCP123A,1515346200901,26.0
HCP123A,1515349803925,29.0
HCP123A,1515353399485,26.0
HCP123A,1515357003028,29.0
HCP123A,1515364196486,26.0
HCP123A,1515367797425,29.0
HCP123A,1515371402568,26.0
HCP123A,1515375003840,26.0
HCP123A,1515407400619,26.0
HCP123A,1515410996820,29.0
HCP123A,1515414600389,29.0
HCP123A,1515418197068,29.0
HCP123A,1515421796098,26.0
HCP123A,1515425399418,26.0
HCP123A,1515429000016,29.0
HCP123A,1515432604374,29.0
HCP123A,1515436201058,26.0
HCP123A,1515439796830,26.0
