id,time,vol
HCP105A,1514658605320,84.0
HCP105A,1514662199834,81.0
HCP105A,1514680203988,81.0
HCP105A,1514683800491,81.0
HCP105A,1514763001866,81.0
HCP105A,1514766597306,81.0
HCP105A,1514770203885,86.0
HCP105A,1514773800872,86.0
HCP105A,1514777404180,86.0
HCP105A,1514781000413,86.0
HCP105A,1514784604972,86.0
HCP105A,1514788204304,86.0
HCP105A,1515169800013,81.0
HCP105A,1515173397363,86.0
HCP105A,1515176996244,86.0
HCP105A,1515180597264,81.0
HCP105A,1515184196330,86.0
HCP105A,1515187801858,81.0
HCP105A,1515191399948,86.0
HCP105A,1515195004693,81.0
HCP105A,1515198598593,81.0
HCP105A,1515202200222,81.0
HCP105A,1515205805651,86.0
HCP105A,1515209397989,86.0
HCP105A,1515213005928,86.0
HCP105A,1515216604705,86.0
HCP105A,1515220198526,81.0
HCP105A,1515223800146,81.0
HCP105A,1515227399588,86.0
HCP105A,1515231004088,81.0
HCP105A,1515234596820,86.0
HCP105A,1515238199298,81.0
HCP105A,1515241803389,86.0
HCP105A,1515245403730,81.0
HCP105A,1515364202898,86.0
HCP105A,1515367802883,86.0
HCP105A,1515371399947,86.0
HCP105A,1515374998011,86.0
HCP105A,1515378597265,81.0
HCP105A,1515382202156,86.0
HCP105A,1515385799597,86.0
HCP105A,1515389399913,86.0
HCP105A,1515392998160,86.0
HCP105A,1515396600427,81.0
HCP105A,1515400196716,81.0
HCP105A,1515410996160,81.0
HCP105A,1515414604680,86.0
HCP105A,1515418196457,86.0
HCP105A,1515421797756,81.0
HCP105A,1515425401050,86.0
HCP105A,1515428996356,81.0
HCP105A,1515432604139,86.0
HCP105A,1515436197853,81.0
HCP105A,1515472203513,86.0
HCP105A,1515475801152,81.0
HCP105A,1515515400239,81.0
HCP105A,1515519000536,86.0
HCP105A,1515522602213,86.0
HCP105A,1515526196264,81.0
HCP105A,1515529796544,85.0
HCP105A,1515533399883,86.0
HCP105A,1515536999364,86.0
HCP105A,1515540600817,81.0
HCP105A,1515544198332,81.0
HCP105A,1515547801622,81.0
HCP105A,1515551396169,86.0
HCP105A,1515555004904,86.0
HCP105A,1515558604678,81.0
HCP105A,1515562201652,86.0
HCP105A,1515565797977,81.0
HCP105A,1515778204694,81.0
HCP105A,1515781800172,86.0
HCP105A,1515785403788,86.0
HCP105A,1515789002470,81.0
HCP105A,1515792596271,86.0
HCP105A,1515796197651,81.0
HCP105A,1515799801993,81.0
HCP105A,1515803402571,86.0
HCP105A,1515806999605,86.0
HCP105A,1515810597362,86.0
HCP105A,1515814199802,86.0
HCP105A,1515817799026,81.0
HCP105A,1515821402198,81.0
HCP105A,1515825005331,81.0
HCP105A,1515886196959,86.0
HCP105A,1515889801570,86.0
HCP105A,1515893405930,81.0
HCP105A,1515897004131,86.0
HCP105A,1515900597441,81.0
HCP105A,1515904203668,86.0
HCP105A,1515907801111,81.0
HCP105A,1515911400301,81.0
HCP105A,1515915005975,81.0
HCP105A,1515918596729,81.0
HCP105A,1515922199087,81.0
HCP105A,1515925798768,81.0
HCP105A,1515929400056,81.0
HCP105A,1515933001996,86.0
HCP105A,1515936605585,86.0
HCP105A,1515940205479,86.0
HCP105A,1515943798218,85.0
HCP105A,1515947396789,81.0
HCP105A,1515951002654,81.0
HCP105A,1515954596717,81.0
HCP105A,1515958198505,81.0
HCP105A,1515961799202,86.0
HCP105A,1515965396248,86.0
HCP105A,1515969005150,86.0
HCP105A,1515972597807,86.0
HCP105A,1515976196063,86.0
HCP105A,1515979805653,86.0
HCP105A,1515983404316,86.0
HCP105A,1515986999563,86.0
HCP105A,1515990600655,86.0
HCP105A,1515994201386,86.0
HCP105A,1515997798037,81.0
HCP105A,1516001399660,86.0
HCP105A,1516005000291,86.0
HCP105A,1516008601842,86.0
HCP105A,1516012204431,86.0
HCP105A,1516015805604,86.0
HCP105A,1516019401295,86.0
HCP105A,1516023002583,86.0
HCP105A,1516026601710,81.0
HCP105A,1516030204087,86.0
HCP105A,1516033797610,81.0
HCP105A,1516037403525,81.0
HCP105A,1516040997562,86.0
HCP105A,1516044597563,81.0
HCP105A,1516048200524,81.0
HCP105A,1516051797899,86.0
HCP105A,1516055396508,81.0
HCP105A,1516059001991,81.0
HCP105A,1516062600911,81.0
HCP105A,1516066205067,81.0
HCP105A,1516069797359,81.0
HCP105A,1516073399446,86.0
HCP105A,1516076999792,81.0
HCP105A,1516080603735,86.0
HCP105A,1516084198576,86.0
HCP105A,1516087799219,85.0
HCP105A,1516091405501,86.0
HCP105A,1516095000836,86.0
HCP105A,1516098604111,81.0
HCP105A,1516102198524,81.0
HCP105A,1516105797798,86.0
HCP105A,1516109402680,86.0
HCP105A,1516112999150,86.0
HCP105A,1516116602737,86.0
HCP105A,1516120204350,86.0
HCP105A,1516123799389,86.0
HCP105A,1516127397711,86.0
HCP105A,1516131001780,81.0
HCP105A,1516134597129,81.0
HCP105A,1516138203853,81.0
HCP105A,1516141797976,85.0
HCP105A,1516145404280,86.0
HCP105A,1516149001964,86.0
HCP105A,1516217405043,86.0
HCP105A,1516220997347,86.0
HCP105A,1516224604245,81.0
HCP105A,1516228200807,86.0
HCP105A,1516231800032,81.0
HCP105A,1516235402163,81.0
HCP105A,1516239000107,81.0
HCP105A,1516242598819,81.0
HCP105A,1516246203249,86.0
HCP105A,1516249800192,81.0
HCP105A,1516253401674,81.0
HCP105A,1516256996570,86.0
HCP105A,1516260597961,81.0
HCP105A,1516264199281,86.0
HCP105A,1516267804305,86.0
HCP105A,1516271397858,86.0
HCP105A,1516275002336,81.0
HCP105A,1516278596366,86.0
HCP105A,1516282198557,86.0
HCP105A,1516329003724,86.0
HCP105A,1516332601503,86.0
HCP105A,1516336196790,85.0
HCP105A,1516339796977,81.0
HCP105A,1516343405872,81.0
HCP105A,1516346998855,81.0
HCP105A,1516350599538,86.0
HCP105A,1516354197804,81.0
HCP105A,1516357799595,81.0
HCP105A,1516361403227,81.0
HCP105A,1516364998166,81.0
HCP105A,1516368605679,86.0
HCP105A,1516372203044,86.0
HCP105A,1516375797340,81.0
HCP105A,1516379400232,86.0
HCP105A,1516455003388,86.0
HCP105A,1516458600281,81.0
HCP105A,1516462195992,86.0
HCP105A,1516465804956,86.0
HCP105A,1516469400816,81.0
HCP105A,1516472999512,81.0
HCP105A,1516476604754,86.0
HCP105A,1516480204170,81.0
HCP105A,1516483805883,86.0
HCP105A,1516487399590,81.0
HCP105A,1516490999216,85.0
HCP105A,1516613404839,86.0
HCP105A,1516616998225,86.0
HCP105A,1516620598726,86.0
HCP105A,1516624205303,86.0
HCP105A,1516627802464,81.0
HCP105A,1516631396405,81.0
HCP105A,1516634996416,86.0
HCP105A,1516638604889,81.0
HCP105A,1516642196700,86.0
HCP105A,1516645802230,86.0
HCP105A,1516649401501,81.0
HCP105A,1516653005756,86.0
HCP105A,1516656602460,81.0
HCP105A,1516660205154,86.0
HCP105A,1516663799913,86.0
HCP105A,1516667399536,81.0
HCP105A,1516670998005,86.0
HCP105A,1516674605961,81.0
HCP105A,1516678204785,86.0
HCP105A,1516681803461,86.0
HCP105A,1516685397455,81.0
HCP105A,1516707001256,81.0
HCP105A,1516710602140,86.0
HCP105A,1516714196824,81.0
HCP105A,1516717797890,86.0
HCP105A,1516721399676,86.0
HCP105A,1516725004377,86.0
HCP105A,1516728604895,86.0
HCP105A,1516732200068,81.0
HCP105A,1516735803736,86.0
HCP105A,1516739396908,86.0
HCP105A,1516742997861,81.0
HCP105A,1516746605402,86.0
HCP105A,1516750199380,86.0
HCP105A,1516753801919,86.0
HCP105A,1516757405436,81.0
HCP105A,1516760997825,86.0
HCP105A,1516764602569,86.0
HCP105A,1516897802823,86.0
HCP105A,1516901399044,86.0
HCP105A,1516905000814,81.0
HCP105A,1516908600406,81.0
HCP105A,1516912196883,86.0
HCP105A,1516915800607,86.0
HCP105A,1516919401790,81.0
HCP105A,1516923004054,81.0
HCP105A,1516926597958,86.0
HCP105A,1516930205200,81.0
HCP105A,1516933804978,86.0
HCP105A,1516937396722,86.0
HCP105A,1516941004855,86.0
HCP105A,1516944596945,86.0
HCP105A,1516984202507,86.0
HCP105A,1516987797957,81.0
HCP105A,1516991405074,81.0
HCP105A,1516994996120,81.0
HCP105A,1516998601760,86.0
HCP105A,1517056196513,81.0
HCP105A,1517059799169,81.0
HCP105A,1517063399098,81.0
HCP105A,1517066998934,81.0
HCP105A,1517074198458,86.0
HCP105A,1517077803172,81.0
HCP105A,1517081401756,86.0
HCP105A,1517084996511,86.0
HCP105A,1517088598959,81.0
HCP105A,1517092198955,86.0
HCP105A,1517095797397,86.0
HCP105A,1517099401696,81.0
HCP105A,1517103001487,81.0
HCP105A,1517106599449,86.0
HCP105A,1517110197708,81.0
HCP105A,1517113796046,81.0
HCP105A,1517117398685,81.0
HCP105A,1517121003981,81.0
HCP105A,1517124603179,86.0
HCP105A,1517128203782,81.0
HCP105A,1517131803039,81.0
HCP105A,1517135403220,81.0
HCP105A,1517138999328,81.0
HCP105A,1517142605961,86.0
HCP105A,1517146202315,84.0
HCP105A,1517149800050,86.0
HCP105A,1517153400620,81.0
HCP105A,1517157000153,81.0
HCP105A,1517160604746,86.0
HCP105A,1517247005661,86.0
HCP105A,1517250599074,86.0
HCP105A,1517254204549,86.0
