id,time,vol
ULB64A,1514658601303,2747968.0
ULB64A,1514662197139,2747920.0
ULB64A,1514665802443,2747821.0
ULB64A,1514669395264,2747817.0
ULB64A,1514672997343,2747737.0
ULB64A,1514676598900,2747659.0
ULB64A,1514680195043,2747698.0
ULB64A,1514683798836,2747636.0
ULB64A,1514687398966,2747641.0
ULB64A,1514691000941,2747697.0
ULB64A,1514694597710,2747768.0
ULB64A,1514698200414,2747738.0
ULB64A,1514701795329,2747700.0
ULB64A,1514705404052,2747684.0
ULB64A,1514708999568,2747586.0
ULB64A,1514712604257,2747638.0
ULB64A,1514716200667,2747666.0
ULB64A,1514719799418,2747585.0
ULB64A,1514723397317,2747657.0
ULB64A,1514727002556,2747615.0
ULB64A,1514730595733,2747665.0
ULB64A,1514734201947,2747702.0
ULB64A,1514737796181,2747668.0
ULB64A,1514741397191,2747612.0
ULB64A,1514745003611,2747627.0
ULB64A,1514748596524,2747596.0
ULB64A,1514752202851,2747660.0
ULB64A,1514755797508,2747604.0
ULB64A,1514759396069,2747519.0
ULB64A,1514762998171,2747613.0
ULB64A,1514766602825,2747534.0
ULB64A,1514770198158,2747575.0
ULB64A,1514773798355,2747655.0
ULB64A,1514777397986,2747636.0
ULB64A,1514780998989,2747720.0
ULB64A,1514784600925,2747767.0
ULB64A,1514788200672,2747732.0
ULB64A,1514791799011,2747723.0
ULB64A,1514795397646,2747790.0
ULB64A,1514799003232,2747750.0
ULB64A,1514802595936,2747728.0
ULB64A,1514806201245,2747756.0
ULB64A,1514809799191,2747854.0
ULB64A,1514813397361,2747778.0
ULB64A,1514816998657,2747765.0
ULB64A,1514820599093,2747824.0
ULB64A,1514824199739,2747766.0
ULB64A,1514827798692,2747760.0
ULB64A,1514831398893,2747802.0
ULB64A,1514835001117,2747797.0
ULB64A,1514838599542,2747716.0
ULB64A,1514842200647,2747766.0
ULB64A,1514845803702,2747776.0
ULB64A,1514849395393,2747845.0
ULB64A,1514853000194,2747784.0
ULB64A,1514856596803,2747835.0
ULB64A,1514860199848,2747917.0
ULB64A,1514863800324,2747925.0
ULB64A,1514867396623,2747936.0
ULB64A,1514871001561,2747914.0
ULB64A,1514874599466,2747923.0
ULB64A,1514878198519,2747948.0
ULB64A,1514881795273,2748040.0
ULB64A,1514885400965,2748102.0
ULB64A,1514889003340,2748141.0
ULB64A,1514892600210,2748071.0
ULB64A,1514896203077,2748061.0
ULB64A,1514899797742,2748085.0
ULB64A,1514903401770,2748133.0
ULB64A,1514907000472,2748123.0
ULB64A,1514910597652,2748071.0
ULB64A,1514914200868,2748102.0
ULB64A,1514917800263,2748077.0
ULB64A,1514921401798,2748062.0
ULB64A,1514924998590,2748074.0
ULB64A,1514928595280,2748047.0
ULB64A,1514932199538,2748114.0
